orderitems_id,product_id,order_id,price,quantity,shipping_id
4568587,10144,34527162,234.73,59,6914
4568588,10083,34521736,822.51,15,19136
4568589,9950,34532056,920.34,70,20624
4568590,11815,34514927,878.91,48,17158
4568591,11666,34531459,767.82,55,12004
4568592,11631,34530479,216.21,80,9551
4568593,10478,34521792,208.51,32,21712
4568594,10127,34526360,959.47,11,12135
4568595,10300,34515288,163.96,3,15650
4568596,11141,34518127,725.81,24,16335
4568597,10480,34519994,822.89,95,12259
4568598,10766,34516394,836.6,19,10892
4568599,11087,34513611,415.25,29,16140
4568600,10519,34520662,340.15,55,25204
4568601,11628,34523082,155.65,79,13111
4568602,11469,34524117,970.28,56,7044
4568603,11045,34519804,559.81,31,25186
4568604,10653,34520914,713.71,22,23965
4568605,9903,34523690,589.19,15,11287
4568606,10681,34515269,358.55,52,7701
4568607,11786,34527732,15.3,67,23723
4568608,10296,34520901,18.45,97,15786
4568609,10999,34529263,51.75,49,22042
4568610,10811,34514889,760.18,27,14307
4568611,10900,34519274,995.68,39,19381
4568612,10613,34513178,449.67,53,23565
4568613,10101,34513997,896.5,94,17461
4568614,11353,34522587,531.56,74,17537
4568615,10945,34515199,801.4,3,17711
4568616,10797,34530346,456.13,31,23537
4568617,11599,34530624,476.59,22,5813
4568618,10871,34518626,707.35,48,21174
4568619,10758,34528474,323.03,63,5943
4568620,11680,34532316,488.76,67,22850
4568621,10880,34515345,686.06,33,10142
4568622,11495,34514240,222.92,16,16367
4568623,11408,34523418,731.87,12,11739
4568624,11190,34523977,159.07,52,18595
4568625,10980,34519778,720.88,34,20441
4568626,10514,34516296,53.3,95,17758
4568627,10110,34520437,681.7,72,5858
4568628,10182,34525471,33.93,69,14668
4568629,10064,34524015,42.67,72,16680
4568630,10471,34520098,43.88,72,8463
4568631,9949,34512932,939.14,21,20178
4568632,11622,34518031,565.08,30,23476
4568633,10919,34529415,475.35,84,12060
4568634,9914,34527754,652.45,4,24978
4568635,10585,34521903,715.18,32,13167
4568636,10794,34519345,326.7,21,11472
4568637,11614,34517114,234.46,71,20806
4568638,10267,34518388,135.67,17,13551
4568639,9937,34532184,56.76,32,21237
4568640,11647,34516986,446.48,86,19751
4568641,11850,34516831,969.37,92,9469
4568642,10337,34527219,295.9,68,19592
4568643,10566,34513206,43.32,5,24162
4568644,9952,34530292,56.28,39,19385
4568645,11067,34521302,320.8,17,12791
4568646,10846,34524721,530.4,34,18717
4568647,11134,34514711,311.11,45,14902
4568648,10357,34521434,494.76,59,22579
4568649,11492,34518637,655.67,16,17981
4568650,10044,34519813,802.41,10,10469
4568651,11391,34526113,613.4,53,20843
4568652,10692,34518443,679.48,26,18647
4568653,11622,34525745,876.43,70,10932
4568654,10038,34523475,46.16,61,8835
4568655,11818,34520493,395.81,83,19323
4568656,10667,34513926,440.1,44,18493
4568657,10115,34526454,648.7,53,19318
4568658,11675,34517121,750.97,84,9945
4568659,10332,34515460,562.5,73,7640
4568660,11074,34526658,431.72,74,21889
4568661,10143,34521120,23.9,89,23359
4568662,10158,34520859,654.32,27,14740
4568663,11664,34524235,84.13,20,10063
4568664,10803,34520017,389.14,7,23717
4568665,11134,34529297,255.58,31,6792
4568666,11000,34513341,428.17,97,25001
4568667,10999,34520587,329.78,43,9046
4568668,11330,34515211,60.17,94,18183
4568669,10712,34513379,65.81,6,6340
4568670,10247,34515911,192.21,51,12906
4568671,11283,34525885,265.88,88,17513
4568672,11241,34527548,335.58,74,18910
4568673,10875,34529634,515.21,85,25511
4568674,10663,34516578,834.4,87,19807
4568675,10632,34518016,592.76,13,6929
4568676,11809,34512680,574.57,7,14904
4568677,11102,34523952,132.24,75,25225
4568678,11689,34520501,231.11,76,13733
4568679,11598,34530844,238.71,59,18902
4568680,11268,34531663,991.73,54,14419
4568681,10573,34531787,467.88,25,8611
4568682,11480,34530202,893.27,21,16562
4568683,9878,34518367,639.05,68,12992
4568684,10814,34522346,326.92,14,10428
4568685,11391,34532281,896.66,36,19710
4568686,10560,34528846,420.51,14,6089
4568687,10866,34532023,521.78,94,20125
4568688,10644,34524298,129.57,63,16332
4568689,11748,34529032,752.11,62,10852
4568690,11834,34513578,95.39,17,13179
4568691,11597,34515387,308.81,55,20953
4568692,11176,34527749,349.95,54,20347
4568693,11022,34524100,987.67,88,16756
4568694,10933,34529400,596.22,32,19215
4568695,11321,34523559,884.35,42,16501
4568696,11598,34517848,146.56,77,8132
4568697,11284,34525426,671.57,52,23540
4568698,10518,34514876,215.6,11,8787
4568699,9937,34532371,777.67,80,15895
4568700,10771,34520499,540.63,32,17391
4568701,10459,34513527,992.14,27,8045
4568702,11610,34525355,467.51,95,15377
4568703,10809,34529661,942.27,32,14831
4568704,11075,34528587,548.7,48,7588
4568705,10799,34516663,595.66,36,11878
4568706,11806,34515495,712.94,51,23911
4568707,9885,34529140,652.34,16,20587
4568708,11061,34519765,717.2,89,15591
4568709,10950,34527932,315.97,84,23233
4568710,11616,34522776,313.31,82,13289
4568711,10862,34517590,281.68,43,21224
4568712,10430,34522517,743.01,52,6042
4568713,10747,34520907,696.4,31,6729
4568714,10141,34514826,886.74,44,25458
4568715,11538,34525393,605.66,75,11474
4568716,10823,34519969,855.46,35,25596
4568717,11311,34514947,515.6,24,23835
4568718,11608,34528208,123.61,38,24304
4568719,10649,34528654,471.28,92,11959
4568720,10824,34520963,126.42,51,12101
4568721,11366,34531265,63.91,87,15326
4568722,11327,34531897,958.36,85,23580
4568723,10749,34518089,987.86,67,6753
4568724,10227,34512952,825.7,36,24864
4568725,10812,34515410,878.57,41,15470
4568726,10338,34516111,25.01,38,23195
4568727,10821,34524660,982.85,33,6537
4568728,10488,34520152,893.13,5,24244
4568729,10448,34523982,992.67,23,14890
4568730,10790,34518526,270.35,59,12852
4568731,11495,34516107,321.67,41,24709
4568732,10419,34512453,738.75,98,24046
4568733,9902,34513755,951.42,41,5741
4568734,11257,34524564,105.06,23,13518
4568735,11606,34525452,394.5,46,12791
4568736,9916,34514726,278.53,38,22890
4568737,10013,34516647,457.84,94,17668
4568738,10317,34526830,352.49,73,11844
4568739,10945,34527224,131.29,48,10905
4568740,11809,34525539,25.82,72,14882
4568741,10875,34513189,789.65,32,22900
4568742,10510,34515786,166.38,89,21074
4568743,10421,34527945,700.89,69,19127
4568744,10548,34516077,354.05,37,21873
4568745,11525,34527854,506.89,57,21574
4568746,10653,34530450,114.25,61,12627
4568747,11309,34523914,414.42,65,14136
4568748,10875,34520946,759.36,93,20052
4568749,10778,34513879,423.12,5,7071
4568750,11138,34528123,159.06,78,17593
4568751,10484,34523207,697.1,87,18897
4568752,10141,34530218,682.26,95,20321
4568753,10797,34521682,761.03,75,12006
4568754,10240,34514695,679.58,44,22989
4568755,11545,34522847,218.79,54,12904
4568756,11312,34514827,803.64,29,17306
4568757,11795,34522760,654.29,85,8629
4568758,10150,34522427,620.35,100,10580
4568759,10774,34527460,393.78,83,25036
4568760,11313,34525853,139.97,64,23515
4568761,10917,34519010,411.17,4,18086
4568762,10945,34517198,18.57,57,14391
4568763,10627,34521766,371.22,29,11760
4568764,11739,34525142,561.62,39,21225
4568765,10107,34518157,219.43,59,7488
4568766,11726,34517448,288.15,54,24414
4568767,10215,34512798,356.05,62,17505
4568768,11334,34515679,673.93,35,15826
4568769,11481,34516267,261.29,92,14478
4568770,10730,34522227,364.79,43,16859
4568771,10607,34513843,829.47,58,25391
4568772,11263,34516437,204.46,86,16811
4568773,11523,34522218,844.81,97,21327
4568774,10237,34528116,153.61,44,16449
4568775,11106,34526313,608.67,78,16739
4568776,11483,34519545,662.35,5,14121
4568777,11689,34528517,560.74,29,14470
4568778,9978,34523497,210.44,51,10458
4568779,11685,34527429,213.5,79,19463
4568780,9932,34527069,315.81,46,15273
4568781,10278,34514480,771.71,55,14586
4568782,10468,34527339,866.52,59,6914
4568783,11855,34516340,633.79,4,11521
4568784,10001,34518663,95.58,29,18672
4568785,10679,34525151,550.42,20,25233
4568786,11791,34528304,84.98,88,24153
4568787,10266,34528503,833.22,62,6171
4568788,11776,34523142,299.47,54,12833
4568789,10802,34531633,198.01,93,14186
4568790,11294,34520983,569.34,29,22110
4568791,9877,34531511,717.04,67,6181
4568792,10408,34519475,34.08,85,20857
4568793,9964,34513832,435.73,30,6227
4568794,10753,34519455,72.28,17,19438
4568795,11391,34517393,656.76,17,22970
4568796,10636,34532324,991.83,37,8654
4568797,10494,34528993,471.34,71,25438
4568798,10933,34516129,58.85,96,10629
4568799,11019,34516936,818.02,78,8984
4568800,11167,34516166,293.96,90,10834
4568801,10996,34514940,217.68,24,22290
4568802,9998,34526872,327.81,50,23717
4568803,11015,34530044,464.16,79,6005
4568804,11524,34527820,783.01,78,7318
4568805,11142,34517254,271.66,71,7275
4568806,10577,34527708,198.71,23,13241
4568807,11197,34531980,556.6,81,10004
4568808,10471,34531037,346.61,89,21852
4568809,10628,34530337,752.01,83,25039
4568810,11828,34526413,751.14,96,7789
4568811,9988,34530855,754.95,86,20428
4568812,11589,34515266,151.54,28,24450
4568813,9919,34524786,608.79,77,18129
4568814,11118,34524091,970.14,29,16601
4568815,11771,34530845,916.51,99,12004
4568816,10105,34514651,926.76,26,17522
4568817,10026,34529924,72.29,49,9962
4568818,11124,34519613,136.63,21,25336
4568819,10682,34527233,880.5,59,9266
4568820,9923,34517149,782.78,22,15509
4568821,10743,34520220,738.55,22,22308
4568822,11837,34531489,182.19,48,21881
4568823,10739,34530734,544.14,63,14471
4568824,11377,34528012,946.5,98,18941
4568825,10150,34513095,501.09,98,23162
4568826,11618,34531395,567.78,78,17172
4568827,11679,34530803,910.22,92,18059
4568828,11827,34523066,446.05,70,15010
4568829,11493,34528458,323.22,91,15952
4568830,11192,34526160,554.76,85,5934
4568831,10309,34527370,617.67,64,13593
4568832,10706,34516424,597.63,93,17524
4568833,11191,34527657,17.99,75,23523
4568834,10494,34532291,437.28,93,18600
4568835,11308,34529848,344.94,82,15113
4568836,11356,34521923,334.96,22,20157
4568837,10978,34518942,902.86,15,20079
4568838,11872,34516835,577.57,93,10114
4568839,10134,34520553,743.39,13,20597
4568840,9948,34516271,697.86,59,14046
4568841,11141,34524696,339.67,20,14226
4568842,11245,34528339,874.6,100,25567
4568843,11614,34526582,280.92,57,25596
4568844,10268,34512616,10.97,25,18390
4568845,10288,34532179,100.89,39,19328
4568846,11473,34524629,174.29,57,10480
4568847,11046,34517391,787.57,16,16457
4568848,11604,34529618,933.3,95,13725
4568849,11719,34517490,122.83,53,23364
4568850,11671,34530739,84.37,15,23411
4568851,10051,34526837,270.67,84,19379
4568852,10579,34517569,87.89,72,8772
4568853,11288,34514204,369.55,83,8748
4568854,11760,34517719,553.36,52,17704
4568855,10130,34514685,36.69,75,19699
4568856,10369,34524527,371.6,61,12318
4568857,10054,34531181,859.15,89,17632
4568858,11422,34516382,867.21,9,8689
4568859,11636,34529950,415.23,50,6730
4568860,11759,34515636,956.01,7,20350
4568861,11676,34523273,784.69,12,23635
4568862,10183,34514357,90.15,29,22732
4568863,10342,34522084,795.09,32,18978
4568864,11059,34520304,901.06,50,13563
4568865,11847,34523247,598.34,44,23878
4568866,10109,34527797,534.97,91,21136
4568867,11397,34522722,412.51,67,21984
4568868,10681,34520237,847.37,95,12278
4568869,10953,34529608,739.65,72,20087
4568870,10259,34518390,614.9,74,5999
4568871,10371,34512759,23.98,11,18302
4568872,10486,34524909,614.8,72,20894
4568873,10186,34519357,952.08,62,6733
4568874,10670,34523389,82.36,6,13219
4568875,11378,34524180,839.94,38,9174
4568876,11131,34514732,764.96,70,23796
4568877,11036,34516776,161.17,61,5899
4568878,10139,34524708,401.02,78,19389
4568879,11541,34522916,69.87,73,10350
4568880,11800,34518398,131.83,68,23773
4568881,10326,34524080,882.42,36,9836
4568882,10587,34529536,316.23,83,15208
4568883,11806,34512483,460.99,70,24285
4568884,10015,34529441,848.71,9,19421
4568885,10928,34528675,641.18,47,19303
4568886,10286,34521977,318.81,27,9833
4568887,11213,34515928,606.7,48,7867
4568888,10861,34528226,50.38,74,8010
4568889,11771,34524076,570.99,64,25518
4568890,10096,34515166,737.99,8,16490
4568891,11343,34513666,836.4,51,22048
4568892,11438,34517295,212.34,100,10180
4568893,11292,34515501,136.44,66,25241
4568894,10021,34522266,322.5,51,8095
4568895,10095,34522658,696.4,81,17748
4568896,11594,34521333,519.44,65,23454
4568897,11295,34531610,480.04,68,10430
4568898,11864,34516007,209.41,28,8663
4568899,11687,34521415,369.34,7,13607
4568900,10159,34518733,941.2,31,24125
4568901,11167,34527830,975.63,94,24488
4568902,11805,34524925,861.11,98,12939
4568903,11359,34531390,228.98,13,13223
4568904,10903,34515786,100.96,67,21074
4568905,10867,34514549,509.53,87,8012
4568906,10520,34526618,643.8,60,15595
4568907,10181,34523765,312.5,96,9532
4568908,10823,34513937,477.83,28,19410
4568909,10799,34527274,795.43,34,22054
4568910,10851,34523066,667.05,92,15010
4568911,9920,34525830,879.77,48,18263
4568912,10586,34520017,537.2,8,23717
4568913,10702,34521333,675.06,48,23454
4568914,11363,34528355,990.57,71,10334
4568915,9966,34530938,117.17,88,6737
4568916,10065,34528252,133.16,77,25269
4568917,10940,34520602,931.47,14,13446
4568918,11646,34523960,842.27,99,10066
4568919,10687,34516708,230.26,57,10675
4568920,11546,34527223,144.81,51,25652
4568921,11710,34528168,520.96,73,21171
4568922,11559,34515067,124.92,70,6324
4568923,10768,34519151,771.79,29,9984
4568924,10585,34525051,823,72,15362
4568925,11614,34525336,632.56,55,19723
4568926,11859,34521525,272.86,75,11700
4568927,11421,34520310,821.3,80,7630
4568928,11507,34522618,153.66,96,14662
4568929,11097,34514135,308.38,60,10303
4568930,10879,34516972,930.1,53,6611
4568931,11226,34529476,578.15,1,12532
4568932,10943,34528106,762.53,89,19429
4568933,10023,34528885,671.47,63,20448
4568934,11863,34513028,517.77,85,7306
4568935,10931,34528452,458.66,99,20555
4568936,11062,34525400,771.79,85,12717
4568937,9997,34529723,133.49,9,8940
4568938,10461,34514863,793.45,67,11931
4568939,11438,34524899,606.83,93,14216
4568940,10876,34519908,163.69,94,5788
4568941,11567,34530948,716.09,33,6038
4568942,10146,34519220,28.27,76,20290
4568943,11789,34524173,986.42,1,6516
4568944,11632,34516473,69.5,97,18854
4568945,11043,34531027,542.58,30,12743
4568946,10760,34520433,961.89,46,17140
4568947,11663,34516021,887.52,100,19077
4568948,11785,34527163,885.37,39,19519
4568949,10170,34525330,139.64,4,13040
4568950,10300,34512458,748.82,49,17216
4568951,11306,34518234,141.63,52,7361
4568952,11047,34514292,477.69,58,13377
4568953,11295,34526597,556.97,57,18641
4568954,11159,34513939,918.68,10,12811
4568955,11858,34516609,462.4,83,12744
4568956,11018,34526249,450.82,3,25372
4568957,11198,34527025,754.65,74,23461
4568958,11809,34526458,260.14,38,18339
4568959,11723,34528446,75.07,23,9677
4568960,11224,34526736,381.54,17,23426
4568961,11816,34528945,925.6,18,17002
4568962,10269,34514391,293.7,36,14794
4568963,11727,34527082,854.33,4,19191
4568964,10065,34518626,133.5,5,21174
4568965,11302,34514299,852.49,43,9315
4568966,11827,34524587,786.97,41,21127
4568967,9890,34516867,841.29,4,24131
4568968,11204,34518325,377.13,75,11043
4568969,11674,34528016,77.71,52,10609
4568970,10208,34518885,277.87,92,18787
4568971,11635,34521521,548.74,95,9193
4568972,10647,34515468,889.47,43,18537
4568973,11340,34521886,771.26,51,22099
4568974,11528,34520595,83.03,43,20740
4568975,11702,34516968,680.25,65,16694
4568976,11163,34514846,923.43,82,6232
4568977,10839,34520783,752.86,61,9898
4568978,10629,34515886,95.59,86,22688
4568979,11281,34530221,94.47,4,7128
4568980,10775,34525186,310.76,99,18221
4568981,11205,34529431,554.38,7,14663
4568982,9966,34525127,933.37,73,12744
4568983,9987,34520550,593.33,40,18354
4568984,10831,34528931,28.71,79,18747
4568985,10511,34522530,625.08,85,15987
4568986,11677,34519004,811.75,96,21147
4568987,11461,34523087,141.6,17,20952
4568988,10026,34522794,771.81,3,10494
4568989,11072,34528742,391.41,96,24084
4568990,10369,34521807,555.32,56,5893
4568991,11579,34518715,645.93,30,6098
4568992,11871,34523006,484.63,52,10869
4568993,11372,34516605,136.82,55,20632
4568994,10185,34526380,673.07,15,22266
4568995,11370,34514140,811.14,16,22066
4568996,10496,34532026,825.31,90,8440
4568997,11140,34524666,627.49,1,14742
4568998,11304,34523804,502.94,92,13315
4568999,10505,34517556,82.64,93,22273
4569000,10456,34513038,127.02,59,10516
4569001,9972,34514594,984.75,45,21171
4569002,10737,34513182,926.99,54,13053
4569003,9877,34531870,802.68,12,11341
4569004,11603,34514823,150.57,57,16234
4569005,10256,34515167,901.56,25,21485
4569006,11176,34527888,137.36,30,15440
4569007,11779,34527496,314.52,78,17391
4569008,10775,34526954,160.14,15,22951
4569009,10130,34526157,647.88,97,13591
4569010,10062,34515259,774.56,80,14175
4569011,10629,34515474,38.52,91,22535
4569012,10724,34518408,494.33,25,13546
4569013,10880,34516862,988.66,10,13083
4569014,11325,34531695,976.53,58,9443
4569015,10412,34527264,135.55,72,22389
4569016,11245,34523934,440.9,45,20358
4569017,11051,34529412,188.07,31,22492
4569018,10161,34523395,118.99,66,17666
4569019,11668,34516697,632.39,79,11775
4569020,10415,34529055,305.32,50,13836
4569021,11369,34518227,358.06,43,9704
4569022,11561,34515547,174.6,11,16565
4569023,11659,34522564,851.15,41,7689
4569024,10964,34520888,460.53,15,21474
4569025,10481,34515679,92.89,4,15826
4569026,10756,34513852,75.52,38,22670
4569027,10141,34521156,178.66,11,5850
4569028,11768,34528133,840.1,48,17695
4569029,10124,34525408,943.13,56,10815
4569030,11741,34518852,408.89,32,13730
4569031,11790,34514918,116.91,18,6708
4569032,11266,34516625,637.72,22,14342
4569033,11191,34524739,682.79,11,9943
4569034,11543,34530292,154.53,6,19385
4569035,10671,34529984,523.79,41,16886
4569036,10149,34530225,180.4,47,8025
4569037,10295,34520522,980.03,59,15594
4569038,11031,34515301,627.66,59,23185
4569039,11615,34525992,263.19,89,17597
4569040,9944,34514393,905.98,72,8861
4569041,10883,34529941,892.1,38,18156
4569042,10732,34524493,332.3,25,6421
4569043,11607,34523509,741.66,84,24439
4569044,10680,34522672,164.35,9,5828
4569045,11797,34513596,154.09,4,8481
4569046,10672,34516635,938.95,46,12033
4569047,11803,34513741,498.63,9,7185
4569048,11483,34523834,362,76,23790
4569049,9954,34529375,923.68,72,15422
4569050,10950,34528562,629.62,23,24733
4569051,10055,34515386,936.78,62,18711
4569052,11169,34512938,888.56,48,21347
4569053,10666,34528164,220.88,85,12673
4569054,11504,34522853,824.8,71,15664
4569055,10549,34517991,337.63,43,23519
4569056,11721,34515740,278.38,50,11506
4569057,10421,34515331,836.29,42,25170
4569058,10949,34518536,581.48,16,6140
