product_id,product_name,product_description,regular_price,discount_price,quantity,category_id,published,product_weight,img_link,product_note,created_at
9944,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),Whom fall effort early man rate level consider any hit month lose.,422.4,152.46,769,1,FALSE,7.46,https://m.media-amazon.com/images/I/51FicDnawaL._SY300_SX300_QL70_FMwebp_.jpg,Rather agreement home fund eat cultural current age economy include trial step.,2021-05-03T07:29:28
9945,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",Agency couple light recently risk still design budget gas teach reduce clear can memory until rule.,528.86,345.43,358,2,TRUE,5.99,https://m.media-amazon.com/images/I/41+mgWz7knL._SX300_SY300_.jpg,Rather none situation good summer capital agreement maybe seven.,2021-01-20T07:25:59
9946,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Him less option financial use religious court why with Democrat course somebody dog source nothing individual kitchen those.,229.26,134.21,568,2,FALSE,9.44,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31-BRsjrvDL._SY300_SX300_QL70_FMwebp_.jpg,Never game art perhaps area though buy old law.,2022-05-10T18:02:43
9947,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Ten likely can then recognize those debate ten able half early process good middle fund spring main price.,182.03,494.24,526,1,TRUE,2.99,https://m.media-amazon.com/images/I/41gztmbiIgL._SX300_SY300_QL70_FMwebp_.jpg,Wrong hold blood interesting question only force network.,2023-02-01T06:47:58
9948,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",In item bad try thank soon despite contain evening everyone movie step cold reveal couple PM task wait.,393.12,324.3,408,2,TRUE,4.9,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41SNaWjuZWL._SX300_SY300_QL70_FMwebp_.jpg,Less history computer free energy billion light range almost give rich.,2022-03-06T04:12:41
9949,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Wide gun pretty may town plant cold share education strong fear dog market.,721.95,219.66,1000,4,TRUE,8.84,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41w1didcczL._SY300_SX300_QL70_FMwebp_.jpg,Return subject president design concern voice somebody.,2021-05-19T11:38:41
9950,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Official site natural candidate apply travel find community important out clearly focus pull answer.,969.58,165.87,974,2,FALSE,5.34,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg,Throw energy tough trade force everything.,2020-06-23T23:18:31
9951,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Serious almost he deal agreement against staff entire recently set single range present lay require.,886.61,452.71,487,4,TRUE,6.61,https://m.media-amazon.com/images/I/41jlh3c7UbL._SX300_SY300_QL70_FMwebp_.jpg,Note mouth effort behavior keep laugh.,2020-07-17T09:19:17
9952,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Quickly past relationship out technology media campaign himself record nature himself standard choice.,134.77,269.47,389,1,FALSE,8.45,https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_FMwebp_.jpg,Form score consumer production medical quality next more own.,2021-11-23T17:55:22
9953,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Story east in arm reveal method speak nothing street especially she suffer debate pull part think environmental figure.,674.23,109.83,220,3,TRUE,9.32,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg,Rock leader south address forget factor.,2022-05-25T15:09:38
9954,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Hospital huge baby tell lot opportunity decision because certainly for pressure share piece born sometimes crime main laugh painting.,355.4,163.72,48,2,FALSE,9.17,https://m.media-amazon.com/images/I/51ow6bmLWIL._SY300_SX300_QL70_FMwebp_.jpg,She drug like least present citizen want current play federal close.,2021-08-01T14:14:54
9955,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Begin moment others pull fire authority already join physical card white several none.,167.04,284.32,69,4,TRUE,5.42,https://m.media-amazon.com/images/I/41KmCJuybRL._SX300_SY300_QL70_FMwebp_.jpg,Once among draw arrive usually feel.,2020-04-04T16:32:43
9956,Firestick Remote,Every themselves truth across blood sort step money control painting last blood garden plant necessary back with.,476.16,45.78,726,1,TRUE,2.56,https://m.media-amazon.com/images/I/31C4z2M8TiL._SX300_SY300_QL70_FMwebp_.jpg,Air deal conference seem report mind camera away.,2020-02-09T01:52:28
9957,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Memory record professor reach so billion nation require section anything company understand take may.,423.42,126.11,88,3,FALSE,0.91,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xmv3WPs7L._SX300_SY300_QL70_FMwebp_.jpg,Sometimes customer order quickly performance despite.,2021-11-16T19:30:05
9958,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Pressure claim specific weight marriage attorney land society edge degree letter number high collection check prepare measure you write meet.,277.05,322.87,979,3,TRUE,7.29,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31DDGpem3OL._SY445_SX342_QL70_FMwebp_.jpg,None knowledge speak third compare big political certainly child method rich.,2020-01-26T03:19:42
9959,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Four style pressure question establish box question often view student author drug.,100.17,235.03,653,2,TRUE,8.79,https://m.media-amazon.com/images/I/41M9BBMSUdL._SX300_SY300_QL70_FMwebp_.jpg,Others public feeling available gas interesting hundred brother because series.,2022-05-01T05:50:46
9960,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Respond course trade program change fall bank toward hard rate.,56.23,233.37,355,1,FALSE,1.31,https://m.media-amazon.com/images/I/412XfBAEikL._SX300_SY300_QL70_FMwebp_.jpg,Husband writer paper cut travel cold peace fear development over great artist his.,2020-12-19T06:57:01
9961,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Still also brother myself relate bar consumer poor ago network difference red difficult half money impact Mr recent.,231.91,303.81,200,1,FALSE,7.56,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J6oGU8w5L._SX300_SY300_QL70_FMwebp_.jpg,Organization style assume short address know these.,2021-03-02T20:09:24
9962,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),Leave four future against particularly once walk rate arrive development himself member court color how wonder myself organization either interest.,445.66,10.36,363,1,TRUE,5.74,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51ovMTXv9RL._SX300_SY300_QL70_FMwebp_.jpg,Deep sell better whether list response especially people power.,2023-06-15T19:44:22
9963,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Along plan much population per matter air treatment discover similar read face sure try rate none memory hot such wonder.,461.93,167.33,898,2,FALSE,7.78,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41imW51RweL._SY300_SX300_QL70_FMwebp_.jpg,Amount by night inside east mean manage herself simply anything worry.,2020-05-10T02:37:22
9964,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Author central determine kitchen agree out theory city would budget identify focus amount condition close.,479.48,211.06,560,3,FALSE,5.73,https://m.media-amazon.com/images/I/41RVzq6GiIL._SY300_SX300_QL70_FMwebp_.jpg,Main lot since ready wife protect word mission range degree.,2022-12-07T18:05:36
9965,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Old hotel admit chair so quality any politics break buy computer feeling.,225.95,137.01,902,3,TRUE,1.54,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3135yilFsfL._SY445_SX342_QL70_FMwebp_.jpg,Myself still think key attention moment throughout assume who travel pressure adult effort.,2020-10-02T09:21:37
9966,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",And way because cup view myself rather to begin culture company center.,175.12,367,770,1,FALSE,3.16,https://m.media-amazon.com/images/I/412fvb7k2FL._SX300_SY300_QL70_FMwebp_.jpg,Nothing lose camera phone especially speak.,2023-05-22T01:15:57
9967,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Follow or agreement thank often decade others drug any suffer check security positive discussion.,163.36,49.72,212,4,TRUE,6.21,https://m.media-amazon.com/images/I/31mgo4D-kPL._SX300_SY300_QL70_FMwebp_.jpg,Lose kind miss wind professor choice her agreement knowledge job economic.,2022-08-28T23:28:15
9968,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Door seek source between expect artist Mrs its few prepare cell great fly.,84.66,363.25,218,2,FALSE,7.69,https://m.media-amazon.com/images/I/51F6FClq10L._SX300_SY300_QL70_FMwebp_.jpg,Bag traditional address away spring attack word agree administration trade fall between.,2022-07-23T04:53:06
9969,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Item compare maintain everyone four miss feel risk mean still however response be cup.,423.22,476.44,954,1,FALSE,7.07,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4112nea7JlL._SX300_SY300_QL70_FMwebp_.jpg,Act story both lay big above knowledge take general camera help across reach.,2020-03-08T00:50:46
9970,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,College man population fish upon natural the purpose clearly accept magazine tend organization success sure.,765.48,173.96,109,3,FALSE,4.6,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Uqr+A2THL._SY300_SX300_.jpg,World answer street story dream day hold can power fire son live.,2021-07-08T19:50:22
9971,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),Whole bar him good pretty fact process money line exactly.,993.58,449.42,495,4,FALSE,2.26,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41mMrtrwgyL._SY300_SX300_QL70_FMwebp_.jpg,Radio value entire me likely fast go you forward professor Republican.,2020-11-01T15:54:12
9972,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Rise risk bill ability pattern mean answer stock decide environmental full.,444.42,252.07,265,2,FALSE,5.9,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/317-HiMYIgS._SY300_SX300_QL70_FMwebp_.jpg,Even always behavior another order open.,2021-10-10T02:34:48
9973,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]",Moment little somebody concern fly when itself cover management method.,547.55,262.06,564,2,TRUE,8.75,https://m.media-amazon.com/images/I/21PB1kWQWdL._SX300_SY300_QL70_FMwebp_.jpg,Happen identify sell international adult interesting reason read race.,2022-11-26T14:36:55
9974,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Worker sing camera idea during agree mouth marriage value information professional public turn campaign free them.,96.21,218.55,148,1,FALSE,8.07,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41nGfip4QuS._SX300_SY300_QL70_FMwebp_.jpg,Our executive pick manager simply Congress teach seem.,2023-02-20T08:10:35
9975,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Exactly shoulder effect professional tree project former war brother give whom season reflect maybe summer.,660.68,491.19,503,3,FALSE,6.24,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/219039qa+PL._SY300_SX300_.jpg,Future opportunity college any society radio perhaps throughout blood training never.,2021-11-05T00:13:28
9976,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",College take surface mother model reach old rock firm.,72.92,25.03,970,1,TRUE,9.65,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41fRMsvSy8L._SY445_SX342_QL70_FMwebp_.jpg,Tv into little remember catch stay television suffer.,2021-01-09T17:35:44
9977,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Police science parent his I dog tonight to might business address believe power finally vote rise.,415.37,258.36,46,3,FALSE,7.64,https://m.media-amazon.com/images/I/41pA1xo-mIL._SX300_SY300_QL70_FMwebp_.jpg,Kind amount often nor culture Congress hundred.,2023-04-04T01:54:06
9978,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Next true relate all model director heavy again own it modern hope movie wall add concern on movement.,617.42,60.34,583,2,TRUE,7.66,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,Religious standard everyone bill radio enter traditional student out decade question establish mention.,2020-04-08T09:42:37
9979,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),Democrat matter term close key health though forget specific finally budget option current.,486.48,203.62,918,1,TRUE,9.48,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UJEnTJpVL._SX300_SY300_QL70_FMwebp_.jpg,Suddenly indeed southern hair office lead protect military.,2022-07-23T18:14:55
9980,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),Program choice space baby human staff town watch eye everything energy ahead.,100.91,165.04,257,3,TRUE,0.58,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41GTMteNtdL._SX300_SY300_QL70_FMwebp_.jpg,Fill more price season lawyer choose girl.,2021-12-03T13:20:11
